1705496,崇明,明珠电梯,二室二厅,6,119,208万元,房产中介
1705492,崇明,永凤花园,三室一厅,1,85,205万元,房产中介
1705489,崇明,西门路物华 精装,三室一厅,6,91,170万元,房产中介
1705488,崇明,人民路,二室一厅,6,61,122万元,房产中介
1705487,崇明,新江山1楼精装ok,三室二厅,1,96,235万元,房产中介
1705485,崇明,明珠花园,二室二厅,5,82,164万元,房产中介
1705484,崇明,小港新村双南,二室一厅,1,51,100万元,房产中介
1705480,崇明,学宫新村,二室一厅,3,60,138万元,房产中介
1705362,崇明,达安C3别墅豪装ok,三室二厅,1十3,90,435万元,房产中介
1705361,崇明,玉环新村双南,三室一厅,2,80,185万元,房产中介
1705360,崇明,永风花苑,三室二厅,1,127,280万元,房产中介
1705359,崇明,酱园弄双南,二室一厅,6,72,158万元,房产中介
1705358,崇明,金珠花园A区z,三室二厅,1,96,185万元,房产中介
1705357,崇明,广安苑,二室一厅,4,57,147万元,房产中介
1705356,崇明,西门北村精装急卖,二室一厅,1,45,120万元,房产中介
1705355,崇明,八一路码头精装,一室一厅,3,40,100万元,房产中介
1705354,崇明,八一路小高层,三室二厅,2,112,275万元,房产中介
1705353,崇明,湄洲新村精装,二室一厅,4,78,188万元,房产中介
1705351,崇明,湄洲新村,二室一厅,5,78,175万元,房产中介
1705350,崇明,新崇北路精装,二室一厅,4,65,153万元,房产中介
1705348,崇明,北门一村精装,二室一厅,5,65,158万元,房产中介
1705347,崇明,人民路G,一室一厅,6,33,86万元,房产中介
1705346,崇明,西门南村,一室一厅,4,40,96万元,房产中介
1705345,崇明,明月苑 G,三室二厅,4,125,310万元,房产中介
1705343,崇明,西门南村精装,二室一厅,4,50,120万元,房产中介
1705342,崇明,新观潮新村精装,二室二厅,5,90,215万元,房产中介
1705341,崇明,明珠花园,三室二厅,5,121,206万元,房产中介
1705340,崇明,明月苑 G,二室二厅,6,81,210万元,房产中介
1705338,崇明,明珠花苑精装急售,二室二厅,5,86,165万元,房产中介
1705337,崇明,明珠花园,三室二厅,6,164,225万元,房产中介
1705335,崇明,金珠花园 A,二室二厅,2,88,195万元,房产中介
1705334,崇明,明珠花苑精装急售,二室二厅,2,102,175万元,房产中介
1705332,崇明,西观潮精装急卖,三室一厅,5,78,150万元,房产中介
1705331,崇明,小港新村G,三室一厅,3,78,150万元,房产中介
1705330,崇明,东门新村G,三室一厅,4,72,165万元,房产中介
1705329,崇明,新崇中路cx,二室一厅,4关门卖,60,150万元,房产中介
1705328,崇明,中江山,三室一厅,2,82,185万元,房产中介
1705327,崇明,管弄G,二室一厅,2,51,125万元,房产中介
1705324,崇明,酱园弄G,二室一厅,6,72,158万元,房产中介
1705320,崇明,怡祥居 G,二室二厅,3,91,210万元,房产中介
1705319,崇明,静南急售,二室二厅,4,91,150万元,房产中介
1705318,崇明,西观潮双南急卖,三室一厅,3,78,165万元,房产中介
1705317,崇明,湄洲新村 G,二室一厅,5,73,165万元,房产中介
1705315,崇明,玉环新村G,三室一厅,2,80,195万元,房产中介
1705314,崇明,玉环新村G,二室一厅,4,62,140万元,房产中介
1705312,崇明,玉环新村G,二室一厅,2,67,146万元,房产中介
1705310,崇明,明月苑,二室二厅,5,80,210万元,房产中介
1705306,崇明,玉环新村,二室一厅,4,62,155万元,房产中介
1705304,崇明,天赐精装@,三室二厅,5复6,129,378万元,房产中介
1705303,崇明,明珠电梯房精装z,三室二厅,2,119,208万元,房产中介
1705301,崇明,明南佳苑双南多套,二室二厅,4,83,158万元,房产中介
1705298,崇明,西门北村,一室一厅,2,40,100万元,房产中介
1705297,崇明,明南佳园急卖z,二室二厅,4,91,150万元,房产中介
1705296,崇明,新崇中路学区房,二室一厅,4,65,160万元,房产中介
1705293,崇明,江海名都精装z,二室二厅,4,89,295万元,房产中介
1705291,崇明,观潮新村双南精装,三室一厅,5精装急售,79,150万元,房产中介
1705290,崇明,甘霖坊,二室二厅,5,86,195万元,房产中介
1705289,崇明,寒山寺,三室一厅,6,92,173万元,房产中介
1705288,崇明,绿地商务楼精装,二室一厅,6,57,140万元,房产中介
1705287,崇明,新崇北路双南面砖,二室一厅,4双南急售,63,150万元,房产中介
1705286,崇明,寒山寺,二室一厅,2,52,127万元,房产中介
1705285,崇明,湄洲新村,二室一厅,6,78,165万元,房产中介
1705284,崇明,东怡祥居精装,二室二厅,4,92,230万元,房产中介
1705283,崇明,八一路,一室一厅,2,36,90万元,房产中介
1705281,崇明,中津桥路精装,二室一厅,5,57,110万元,房产中介
1705280,崇明,绿地商务楼精装,一室一厅,10,35,85万元,房产中介
1705279,崇明,湄洲新村精装@,二室一厅,3,78,178万元,房产中介
1705278,崇明,中津桥路精装,一室一厅,3精装急售,36,85万元,房产中介
1705277,崇明,湄洲新村精装@,三室一厅,5,95,208万元,房产中介
1705276,崇明,明南4复5,三室二厅,4,107,180万元,房产中介
1705275,崇明,新崇中路双南急z,二室一厅,2,62,150万元,房产中介
1705274,崇明,绿地酒店式,未填,10,56,95万元,房产中介
1705273,崇明,金珠@,三室一厅,1,96,190万元,房产中介
1705271,崇明,明月苑z,三室二厅,5,123,300万元,房产中介
1705269,崇明,海岛星城,三室二厅,4,120,328万元,房产中介
1705267,崇明,学宫路学区房,二室一厅,5,52,115万元,房产中介
1705266,崇明,西门北村精装@,二室户,4,45,100万元,房产中介
1705265,崇明,急售兴贤街精装,三室一厅,6,87,178万元,房产中介
1705263,崇明,宝岛世纪,二室二厅,4,91,128万元,房产中介
1705262,崇明,新江山双南z,二室二厅,1双天井,80,200万元,房产中介
1705261,崇明,甘霖坊,二室二厅,2,100,225万元,房产中介
1705260,崇明,西门南村双南精装,二室一厅,4,55,120万元,房产中介
1705259,崇明,管弄双学区好房,二室一厅,2,51,125万元,房产中介
1705228,崇明,吴家弄急卖z,三室一厅,6,75,155万元,房产中介
1705227,崇明,酱园弄,三室一厅,2,78,187万元,房产中介
1705226,崇明,玉鳞明邸,三室二厅,6,154,500万元,房产中介
1705225,崇明,天赐,三室二厅,3,120,410万元,房产中介
1705224,崇明,金珠,三室二厅,5,101,165万元,房产中介
1705223,崇明,金珠花苑,二室一厅,4,73,146万元,房产中介
1705222,崇明,新崇西路,三室一厅,4,97,258万元,房产中介
1705221,崇明,西门南村,一室一厅,6,48,108万元,房产中介
1705220,崇明,西怡祥居,二室二厅,3,91,210万元,房产中介
1705218,崇明,广安苑,二室二厅,5,82,205万元,房产中介
1705217,崇明,西门北村,二室一厅,5,57,115万元,房产中介
1705216,崇明,明月苑婚房豪装,二室二厅,6,82,210万元,房产中介
1705215,崇明,八一路,二室一厅,6,66,135万元,房产中介
1705214,崇明,北门一村,二室一厅,4,63,150万元,房产中介
1705213,崇明,兴贤街双南急卖z,三室一厅,4,74,173万元,房产中介
1705212,崇明,小西泯沟,二室户,5,40,95万元,房产中介
1705211,崇明,金珠,二室二厅,5,93,168万元,房产中介
1705210,崇明,管弄4楼,二室一厅,4,59,130万元,房产中介
1705209,崇明,新东门,三室二厅,6,133,285万元,房产中介
1705207,崇明,新崇中楼4楼双南,二室一厅,4,66,160万元,房产中介
1705206,崇明,观潮新村,三室一厅,3,78,180万元,房产中介
1705205,崇明,西怡祥居,三室一厅,3,104,250万元,房产中介
1705204,崇明,东门新村双南z,二室一厅,5,62,128万元,房产中介
1705203,崇明,中津桥路,一室一厅,4,36,85万元,房产中介
1705202,崇明,小西泯沟,一室一厅,4,36,80万元,房产中介
1705258,崇明,金珠花苑,二室一厅,5,73,145万元,房产中介
1705254,崇明,寒山寺精装修,三室一厅,6,90,180万元,房产中介
1705253,崇明,明珠花苑2楼精装,二室二厅,2,102,175万元,房产中介
1705252,崇明,海岛新城精装,二室二厅,3精装急售,86,205万元,房产中介
1705251,崇明,西门北村,二室一厅,2,55,138万元,房产中介
1705249,崇明,急售西门北村3楼,二室户,3,43,100万元,房产中介
1705248,崇明,甘霖坊,三室二厅,3,120,265万元,房产中介
1705247,崇明,静南4复5,四室二厅,4复5,107,180万元,房产中介
1705246,崇明,兴贤街双南急售,三室一厅,4,74,178万元,房产中介
1705245,崇明,北门二村双学区,二室一厅,5,50,100万元,房产中介
1705244,崇明,甘霖坊,二室二厅,4,86,208万元,房产中介
1705243,崇明,西门南村,一室一厅,3,45,115万元,房产中介
1705241,崇明,物华精装急卖z,三室二厅,6,125,218万元,房产中介
1705240,崇明,西怡祥居,三室一厅,2,97,240万元,房产中介
1705239,崇明,金月湾,三室二厅,9,167,508万元,房产中介
1705238,崇明,西门南村独门独户,二室一厅,2,56,115万元,房产中介
1705237,崇明,北门二村精装急售,二室一厅,5精装急售,50,105万元,房产中介
1705236,崇明,明珠花苑,二室二厅,1,106,188万元,房产中介
1705235,崇明,明南二期,二室二厅,4,89,160万元,房产中介
1705234,崇明,金珠花园,三室一厅,6,100,165万元,房产中介
1705233,崇明,小西泯沟,三室一厅,1,92,190万元,房产中介
1705232,崇明,海岛精装 2年,一室一厅,5,58,156万元,房产中介
1705231,崇明,小西泯沟精装@,一室一厅,3,36,85万元,房产中介
1705230,崇明,绿地2楼婚房,二室二厅,2,88,255万元,房产中介
1705229,崇明,青年路。商住二用,三室一厅,1,125,300万元,房产中介
1705394,崇明,小西�砉稻�装房,二室户,2,40,93万元,房产中介
1705393,崇明,明珠花园YY,二室二厅,1,90,165万元,房产中介
1705391,崇明,金珠花苑,二室一厅,5,85,160万元,房产中介
1705390,崇明,小港新村双南房急,三室一厅,5,79,128万元,房产中介
1705389,崇明,明珠复式ok,其他,6复7,193,210万元,房产中介
1705388,崇明,观潮新村双南,三室一厅,5,85,170万元,房产中介
1705387,崇明,西湄洲,二室一厅,２,78,180万元,房产中介
1705386,崇明,西门南村独门独户,二室一厅,2,56,116万元,房产中介
1705385,崇明,天赐景城精装房,三室二厅,1,116,328万元,房产中介
1705384,崇明,达安御庭1楼豪装ok,三室一厅,1,91,295万元,房产中介
1705380,崇明,管弄双南精装房,二室二厅,6,63,155万元,房产中介
1705379,崇明,东怡祥居,二室一厅,4,78,195万元,房产中介
1705377,崇明,西门北村,二室户,3,43,106万元,房产中介
1705376,崇明,最新房源西门北村,二室户,3,45,100万元,房产中介
1705375,崇明,北门一村,二室一厅,３,63,128万元,房产中介
1705374,崇明,老物华双南,二室二厅,3,80,190万元,房产中介
1705373,崇明,永凤花园3年精,三室一厅,6,103,206万元,房产中介
1705372,崇明,广安苑二期,二室二厅,5,82,205万元,房产中介
1705371,崇明,西门南村精装双南,二室一厅,6,48,115万元,房产中介
1705370,崇明,永凤花苑,三室一厅,5,100,233万元,房产中介
1705369,崇明,兴贤街双南,三室一厅,4,74,175万元,房产中介
1705368,崇明,永凤花苑,三室一厅,5,84,198万元,房产中介
1705367,崇明,明南佳苑二期,二室二厅,4,90,165万元,房产中介
1705365,崇明,西门北村精装急卖,二室户,4,40,103万元,房产中介
1705363,崇明,东门新村双南,三室一厅,2,72,180万元,房产中介
1705165,崇明,新崇酉洛,二室一厅,2,72,168万元,房产中介
1705164,崇明,酱园弄双南@,二室一厅,6,72,158万元,房产中介
1705162,崇明,江海名都豪装z,三室二厅,7双阳台,143,500万元,房产中介
1705160,崇明,宝岛世纪,三室二厅,8,147,439万元,房产中介
1705159,崇明,小港新村双南ok,二室一厅,4,62,118万元,房产中介
1705158,崇明,海岛新城,二室二厅,3,86,212万元,房产中介
1705154,崇明,宝岛世,二室二厅,2,91,222万元,房产中介
1705151,崇明,西门南村,二室一厅,2,60,135万元,房产中介
1705150,崇明,小港新村,二室一厅,5,78,132万元,房产中介
1705149,崇明,东观潮精装,三室一厅,5,85,185万元,房产中介
1705147,崇明,明月苑,二室一厅,6,81,210万元,房产中介
1705144,崇明,湄洲新村,二室一厅,6,77,165万元,房产中介
1705142,崇明,西门南村双南,二室一厅,2,63,145万元,房产中介
1705141,崇明,新崇北路,三室一厅,5,91,185万元,房产中介
1705139,崇明,西门路,二室二厅,6,91,185万元,房产中介
1705138,崇明,北门一村,一室一厅,5,40,96万元,房产中介
1705134,崇明,西门北村,二室一厅,5,60,140万元,房产中介
1705133,崇明,酱园弄,二室一厅,6,62,160万元,房产中介
1705132,崇明,西门北村精装,二室一厅,1,53,120万元,房产中介
1705130,崇明,甘霖坊双南,二室一厅,2,72,170万元,房产中介
1705129,崇明,西门南村急售,一室一厅,2  3精装,40,95万元,房产中介
1705128,崇明,西门北村,一室一厅,2,40,95万元,房产中介
1705127,崇明,东门新村,二室一厅,5,54,128万元,房产中介
1705125,崇明,明珠花园,二室一厅,3,89,198万元,房产中介
1705123,崇明,管弄,二室一厅,6,62,150万元,房产中介
1705201,崇明,西城路,三室一厅,1一2,110,218万元,房产中介
1705197,崇明,金鳌山精装急卖z,三室二厅,1,90,280万元,房产中介
1705195,崇明,明南佳园急卖z,二室二厅,4,81,158万元,房产中介
1705194,崇明,亚通水岸,二室二厅,5,80,216万元,房产中介
1705192,崇明,江山新村精装双南,二室二厅,2,82,212万元,房产中介
1705191,崇明,绿地别墅独家委托,四室二厅,1-3,178,640万元,房产中介
1705189,崇明,明珠花园精装z,三室二厅,1,129,238万元,房产中介
1705188,崇明,八一路婚房精装,一室一厅,6,37,85万元,房产中介
1705187,崇明,新崇中路双学区,二室一厅,5,56,105万元,房产中介
1705186,崇明,江海名都,二室二厅,5,89,275万元,房产中介
1705185,崇明,天赐景城精装z,三室二厅,1,116,328万元,房产中介
1705184,崇明,江山学区三房急售,三室一厅,2,82,190万元,房产中介
1705183,崇明,明月苑,三室二厅,3,129,365万元,房产中介
1705180,崇明,湄洲双学区三房急,三室一厅,4,87,200万元,房产中介
1705179,崇明,金珠B区,三室二厅,6,100,200万元,房产中介
1705178,崇明,北门二村,二室一厅,2,63,155万元,房产中介
1705177,崇明,宝岛世纪,二室二厅,1,91,198万元,房产中介
1705176,崇明,金珠两房降价急售,二室二厅,5,93,165万元,房产中介
1705175,崇明,绿地一期,二室二厅,6,87,250万元,房产中介
1705174,崇明,小港新村z,二室一厅,4,62,115万元,房产中介
1705173,崇明,管弄,二室一厅,2,51,124万元,房产中介
1705172,崇明,海岛星城,二室二厅,3,88,225万元,房产中介
1705170,崇明,小港小区,三室一厅,5,79,127万元,房产中介
1705169,崇明,南门新村双南,二室一厅,5,47,120万元,房产中介
1705166,崇明,物华精装急卖z,三室二厅,6,125,218万元,房产中介
1705122,崇明,宝岛世纪园,二室一厅,1,123,310万元,房产中介
1705119,崇明,新江山,三室一厅,6,85,190万元,房产中介
1705118,崇明,物华新村,二室一厅,3,66,155万元,房产中介
1705117,崇明,甘霖坊,二室一厅,4,57,145万元,房产中介
1705116,崇明,金珠花园精装,二室二厅,1,102,180万元,房产中介
1705115,崇明,玉环新村,三室一厅,2,80,195万元,房产中介
1705113,崇明,甘霖坊,二室一厅,5,78,185万元,房产中介
1705111,崇明,新江山精装,二室二厅,3,87,212万元,房产中介
1705110,崇明,玉环新村,二室一厅,4,62,140万元,房产中介
1705109,崇明,湄洲一村,二室一厅,5,78,185万元,房产中介
1705108,崇明,西观潮双南,三室一厅,3,78,182万元,房产中介
1705107,崇明,管弄（精装）,二室一厅,5,60,155万元,房产中介
1705106,崇明,明珠花园,二室一厅,5,85,175万元,房产中介
1705105,崇明,新河镇塔南村,四室二厅,1-2,180,75万元,房产中介
1705104,崇明,东门新村,二室一厅,5,57,125万元,房产中介
1705103,崇明,西门北村急卖,二室一厅,4,50,125万元,房产中介
1705102,崇明,明南佳苑,三室二厅,3,118,265万元,房产中介
1705101,崇明,西门北村,二室一厅,1,54,130万元,房产中介
1705100,崇明,中江山精装,二室二厅,2,82,212万元,房产中介
1705099,崇明,酱园弄,三室一厅,5,84,220万元,房产中介
1705098,崇明,中江山,三室一厅,1,82,170万元,房产中介
1705097,崇明,东门新村,三室一厅,4,80,200万元,房产中介
1705096,崇明,玉环新村,三室一厅,2,80,190万元,房产中介
1705095,崇明,甘霖坊急售,三室一厅,4,89,208万元,房产中介
1705094,崇明,西门北村精装急卖,二室一厅,3,57,153万元,房产中介
1705092,崇明,明月苑精装,二室二厅,5,87,225万元,房产中介
1705088,崇明,天赐精装,三室二厅,1,116,330万元,房产中介
1705087,崇明,新崇西路双南急卖,三室一厅,1大天井,87,220万元,房产中介
1705086,崇明,小港新村,三室一厅,5,78,148万元,房产中介
1705085,崇明,玉环新村,二室一厅,5,62,130万元,房产中介
1705084,崇明,江山新村急售,二室二厅,2,83,185万元,房产中介
1705083,崇明,海岛新城精装急卖,二室二厅,3,83,225万元,房产中介
1705082,崇明,管弄,二室一厅,2,51,125万元,房产中介
1705081,崇明,甘霖坊,二室二厅,5,108,250万元,房产中介
1705080,崇明,新崇西路急售,三室一厅,5,80,173万元,房产中介
1705079,崇明,金珠,一室一厅,1,60,130万元,房产中介
1705078,崇明,东怡祥居豪装,三室二厅,5,126,305万元,房产中介
1705077,崇明,新崇西路,三室一厅,2,86,215万元,房产中介
1705076,崇明,管弄南北房,二室一厅,2,51,125万元,房产中介
1705075,崇明,玉环,二室一厅,4,62,138万元,房产中介
1705073,崇明,西门南村双南,二室一厅,4,55,128万元,房产中介
1705071,崇明,永凤花园双南急卖,三室一厅,4,95,215万元,房产中介
1705070,崇明,西门北村,一室一厅,4,39,97万元,房产中介
1705069,崇明,新崇南路,四室二厅,5,130,265万元,房产中介
1705068,崇明,西门北村急卖,二室一厅,3,43,105万元,房产中介
1705066,崇明,北门一村,二室一厅,3,63,128万元,房产中介
1705064,崇明,西门南村,二室一厅,2,60,135万元,房产中介
1705063,崇明,新崇西路,二室二厅,5,80,188万元,房产中介
1705060,崇明,新崇西路,二室一厅,66666666,61,135万元,房产中介
1705058,崇明,西门南村,一室一厅,3,40,98万元,房产中介
1705057,崇明,明珠花园,四室二厅,6一7,192,245万元,房产中介
1705056,崇明,东门新村,二室一厅,5,53,130万元,房产中介
1705055,崇明,明南二期,二室二厅,4,81,160万元,房产中介
1705054,崇明,江山新村,二室一厅,2,59,148万元,房产中介
1705051,崇明,宝岛世记园,四室二厅,6一7,201,335万元,房产中介
1705047,崇明,管弄南北房,二室一厅,4,59,125万元,房产中介
1705042,崇明,永凤花园,三室一厅,3,91,225万元,房产中介
1705041,崇明,明南小区,二室二厅,2,91,150万元,房产中介
1705040,崇明,西观潮,三室一厅,4,78,170万元,房产中介
1705039,崇明,小港小区双南,二室一厅,5,54,108万元,房产中介
1705038,崇明,新观潮,二室二厅,5,90,215万元,房产中介
1705037,崇明,小港小区双南,二室一厅,4,62,116万元,房产中介
1705036,崇明,金珠A区有钥匙,三室二厅,1,96,180万元,房产中介
1705035,崇明,北门一村双南,二室一厅,6,63,135万元,房产中介
1705034,崇明,西怡祥居,二室二厅,3,91,210万元,房产中介
1705033,崇明,东怡祥居,二室二厅,2,103,235万元,房产中介
1705031,崇明,西门南村,二室一厅,2,63,140万元,房产中介
1705029,崇明,西湄洲,二室一厅,2,77,185万元,房产中介
1705028,崇明,小港小区双南,二室一厅,3,62,118万元,房产中介
1705027,崇明,达安精装急售,二室二厅,1,91,295万元,房产中介
1705025,崇明,北门路超低学区房,二室一厅,2,57,99万元,房产中介
1705024,崇明,管弄,二室一厅,4,59,128万元,房产中介
1705023,崇明,西门北村,三室一厅,2,70,148万元,房产中介
1705022,崇明,西门南村拎包多套,一室一厅,2,40,96万元,房产中介
1705021,崇明,崇安路,二室一厅,2,55,120万元,房产中介
1705020,崇明,海岛星城,二室二厅,4,84,210万元,房产中介
1705019,崇明,西门北村双南多套,二室一厅,3,50,120万元,房产中介
1705018,崇明,甘霖坊,未填,2,94,230万元,房产中介
1705017,崇明,广安苑【二期】精,二室二厅,6,106,215万元,房产中介
1705016,崇明,玉麟名邸,二室二厅,1,88,240万元,房产中介
1705015,崇明,明南佳苑特急有匙,二室二厅,1,88,152万元,房产中介
1705014,崇明,绿地商务楼精装,一室一厅,9,35,85万元,房产中介
1705013,崇明,西门北村,一室一厅,1,35,81万元,房产中介
1705012,崇明,明南佳苑急售,二室二厅,4,91,150万元,房产中介
1705011,崇明,八一路急双东学区,一室一厅,6,39,90万元,房产中介
1705010,崇明,江山新村【中】急,三室一厅,2,82,188万元,房产中介
1705009,崇明,海岛,三室二厅,1,101,208万元,房产中介
1705008,崇明,堡镇虹宝苑,一室一厅,4,60,125万元,房产中介
1705007,崇明,玉环新村精装,二室二厅,4,87,185万元,房产中介
1705006,崇明,堡镇中路,二室一厅,4,66,125万元,房产中介
1705005,崇明,大新大产证房,一室户,2,30,38万元,房产中介
1705004,崇明,金珠,三室二厅,1,121,190万元,房产中介
1705003,崇明,湄洲新村【西】精,二室一厅,2,78,180万元,房产中介
1705002,崇明,新河大产证房,一室户,1,20,26万元,房产中介
1705001,崇明,堡镇电业新村,二室一厅,6,51,93万元,房产中介
1705000,崇明,堡镇电业新村,一室一厅,5,41,73万元,房产中介
1704999,崇明,向阳新村,二室一厅,6,53,98万元,房产中介
1704998,崇明,向阳新村,三室一厅,1,83,150万元,房产中介
1704996,崇明,向阳新村,二室一厅,4,47,90万元,房产中介
1704995,崇明,明南急售,二室二厅,4,91,150万元,房产中介
1704940,崇明,海岛新城,二室二厅,3,86,205万元,房产中介
1704938,崇明,人民路公房,二室一厅,2,60,135万元,房产中介
1704937,崇明,明月苑,三室一厅,2,115,260万元,房产中介
1704936,崇明,学宫新村,二室一厅,4,75,172万元,房产中介
1704935,崇明,明月苑特价房,二室二厅,6,104,210万元,房产中介
1704934,崇明,新崇中小区,二室一厅,4,66,163万元,房产中介
1704933,崇明,绿舟新城,一室一厅,4,61,88万元,房产中介
1704931,崇明,西门北村,一室一厅,4,42,100万元,房产中介
1704920,崇明,中江山双南急售巛,二室二厅,1,80,170万元,房产中介
1704919,崇明,海岛星城,二室二厅,3,85,205万元,房产中介
1704918,崇明,金鳌山,二室二厅,3,93,278万元,房产中介
1704916,崇明,江海名都豪装,二室二厅,5,89,260万元,房产中介
1704913,崇明,金珠 B区,一室一厅,5,58,123万元,房产中介
1704912,崇明,金珠,二室一厅,1,60,120万元,房产中介
1704911,崇明,明南,二室二厅,5复6,81,150万元,房产中介
1704910,崇明,金珠A区,二室一厅,4,73,125万元,房产中介
1704908,崇明,绿地一期精装,二室二厅,2,87,235万元,房产中介
1704906,崇明,玉环新村有钥匙,二室一厅,5,67,134万元,房产中介
1704902,崇明,东门新村有钥匙,三室一厅,4,70,155万元,房产中介
1704899,崇明,明月苑,三室二厅,6,113,225万元,房产中介
1704898,崇明,明月苑,三室二厅,6,113,225万元,房产中介
1704897,崇明,东门新村,二室一厅,2,53,130万元,房产中介
1704896,崇明,急售玉环新村,三室一厅,5,85,180万元,房产中介
1704895,崇明,北门一村6,一室一厅,1,38,110万元,房产中介
1704892,崇明,明月苑送15平,二室二厅,6,104,208万元,房产中介
1704990,崇明,北门二村双南,二室一厅,3,48,120万元,房产中介
1704989,崇明,绿岛阳光别墅双拼,其他,1,328,800万元,房产中介
1704988,崇明,绿岛阳光别墅双拼,其他,1,327,980万元,房产中介
1704987,崇明,绿岛别墅东边套,其他,1,250,760万元,房产中介
1704986,崇明,绿岛阳光别墅边套,其他,1,273,750万元,房产中介
1704985,崇明,绿岛阳光别墅,其他,1,270,680万元,房产中介
1704984,崇明,绿岛阳光别墅,其他,1,270,650万元,房产中介
1704983,崇明,玉环4楼新装1年,三室一厅,4,86,180万元,房产中介
1704982,崇明,急售明珠1楼精装,二室二厅,1,90,165万元,房产中介
1704981,崇明,东门新村1楼精装,三室一厅,1,70,165万元,房产中介
1704980,崇明,急售金珠1楼,三室二厅,1,121,190万元,房产中介
1704979,崇明,急售海岛3楼精装,三室一厅,3,107,250万元,房产中介
1704978,崇明,急售北门一村双南,二室一厅,3,63,128万元,房产中介
1704977,崇明,物华3楼,二室一厅,3,63,138万元,房产中介
1704976,崇明,观潮2楼精装,三室一厅,2,79,168万元,房产中介
1704975,崇明,西门北村2楼,三室一厅,2,70,150万元,房产中介
1704974,崇明,西门北村双南豪装,二室一厅,2,50,123万元,房产中介
1704973,崇明,西门北村2楼豪装,二室一厅,2,51,118万元,房产中介
1704972,崇明,永风6复7精装,其他,6,161,280万元,房产中介
1704971,崇明,宝岛1楼精装,二室二厅,1,91,200万元,房产中介
1704970,崇明,宝岛6复7精装,其他,6,184,298万元,房产中介
1704969,崇明,宝岛,四室二厅,6复7,184,310万元,房产中介
1704968,崇明,达安电梯房,二室二厅,6,91,320万元,房产中介
1704967,崇明,达安电梯房,三室一厅,1,91,296万元,房产中介
1704966,崇明,永凤,三室二厅,1,127,280万元,房产中介
1704965,崇明,绿地二期（双南）,二室二厅,2,85,265万元,房产中介
1704964,崇明,人民路（双南）,二室一厅,6,49,108万元,房产中介
1704963,崇明,西门南村（双南）,二室一厅,6,47,114万元,房产中介
1704962,崇明,八一路,二室一厅,3,52,120万元,房产中介
1704961,崇明,静南,二室二厅,2,91,153万元,房产中介
1704960,崇明,新世纪,二室二厅,1,80,188万元,房产中介
1704959,崇明,湄洲（小鹿）,二室一厅,2,78,180万元,房产中介
1704958,崇明,湄洲（小鹿）,二室一厅,5,78,175万元,房产中介
1704957,崇明,中江山（小鹿）,三室一厅,5,83,185万元,房产中介
1704956,崇明,中江山（小鹿）,三室一厅,2,82,185万元,房产中介
1704955,崇明,小西民沟（小鹿）,一室一厅,6,41,82万元,房产中介
1704954,崇明,金珠（小鹿）,二室二厅,5,93,163万元,房产中介
1704953,崇明,明珠（小鹿）,二室二厅,6电梯房,119,208万元,房产中介
1704952,崇明,明月苑,二室二厅,5,87,220万元,房产中介
1704951,崇明,明月苑（小鹿）,三室二厅,3,123,283万元,房产中介
1704950,崇明,小西民沟（小鹿）,一室一厅,2,40,92万元,房产中介
1704949,崇明,学宫新村（小鹿）,二室一厅,1,53,135万元,房产中介
1704948,崇明,绿岛阳光,其他,1,284,930万元,房产中介
1704947,崇明,绿地一期,其他,1,180,650万元,房产中介
1704946,崇明,天赐景城,二室二厅,4,93,315万元,房产中介
1704945,崇明,天赐景城,三室二厅,4,129,390万元,房产中介
1704944,崇明,天赐景城送复,二室一厅,5,129,378万元,房产中介
1704943,崇明,西门北村,二室一厅,5,47,115万元,房产中介
1704942,崇明,玉环新村,三室一厅,4,86,178万元,房产中介
1704941,崇明,海岛新城,三室二厅,6,102,209万元,房产中介
1704863,崇明,宝岛世纪,二室二厅,5,96,238万元,房产中介
1704861,崇明,新崇西路,三室一厅,4,74,185万元,房产中介
1704859,崇明,湄洲新村,二室二厅,4,78,189万元,房产中介
1704858,崇明,西湄洲,未填,6,78,165万元,房产中介
1704857,崇明,湄洲新村,二室一厅,2,78,179万元,房产中介
1704855,崇明,西门北村,一室一厅,4,38,93万元,房产中介
1704854,崇明,绿地商务楼,二室一厅,4,57,128万元,房产中介
1704853,崇明,寒山寺6,二室一厅,2,51,125万元,房产中介
1704852,崇明,川心街,一室一厅,4,46,105万元,房产中介
1704851,崇明,湄洲新村6,二室一厅,2,78,180万元,房产中介
1704850,崇明,川心街有钥匙,二室一厅,1,51,123万元,房产中介
1704849,崇明,西嘉年精装,三室二厅,3,120,300万元,房产中介
1704848,崇明,西门南村,一室一厅,2,40,95万元,房产中介
1704847,崇明,西门北村,一室一厅,3,39,92万元,房产中介
1704846,崇明,北门一村,一室一厅,5,35,83万元,房产中介
1704845,崇明,海岛,三室二厅,1,119,268万元,房产中介
1704844,崇明,明月苑,一室一厅,1,60,158万元,房产中介
1704843,崇明,西怡祥居精装,三室二厅,5,118,260万元,房产中介
1704842,崇明,新崇西路,二室一厅,6,62,135万元,房产中介
1704841,崇明,西怡祥居精装,三室二厅,4,125,276万元,房产中介
1704840,崇明,东怡祥居精装,三室二厅,4,122,288万元,房产中介
1704839,崇明,明月苑精装修,二室二厅,5,80,210万元,房产中介
1704838,崇明,东门新村精装修,二室一厅,5,58,132万元,房产中介
